District,Year,Month,Rainfall_mm,Temperature_C,Humidity_pct,Population_Density,Dengue_Cases,Outbreak
Vavuniya,2021,7,197.7085546048097,26.65760958305396,64.40435851545571,392.5807146441147,21,0
Vavuniya,2021,8,129.43165030211964,28.160549437951286,77.37886486466635,5135.0440118247625,14,0
Vavuniya,2021,9,240.78336953817703,22.06556956865863,85.02936958244716,4700.138916882309,29,0
Vavuniya,2021,10,292.82692366851444,32.520937856734406,83.07585321781399,4149.5972609641285,28,0
Vavuniya,2021,11,167.92814593378804,33.19900925435954,67.0102658259,4840.589347670057,17,0
Vavuniya,2021,12,117.49474470380144,23.625996927980403,68.88052891304564,2379.2893449161056,21,0
Vavuniya,2022,1,237.89925895573273,26.912456849330432,78.31935349934899,3059.3964702066496,25,0
Vavuniya,2022,2,242.78924565781242,31.073249983219974,89.45045248881198,2695.201267943955,28,0
Vavuniya,2022,3,253.54986573469012,30.251386430356284,88.24341521825582,5064.392777264404,27,0
Vavuniya,2022,4,135.7109299510916,27.0253761293607,63.21423453483354,6121.749541853144,11,0
Vavuniya,2022,5,181.7846596630188,23.519062320254296,62.9017751347023,5447.275843536616,16,0
Vavuniya,2022,6,297.4212084144051,22.665015478681923,77.38204165580458,1649.8073178607526,30,0
Vavuniya,2022,7,148.8558454980801,24.506193289092856,81.56095630948504,3634.68471025122,18,0
Vavuniya,2022,8,254.02492418669098,26.45387180759353,77.70420673412157,5229.647109023314,31,0
Vavuniya,2022,9,154.04755114928892,22.057763796665565,67.74641423156727,3041.7172577530437,18,0
Vavuniya,2022,10,225.8107418598381,30.037544716286924,77.73405296670765,3286.960873835547,26,0
Vavuniya,2022,11,119.49741260777563,24.243260564620044,61.833880788178476,3813.358079746916,13,0
Vavuniya,2022,12,61.23525598523211,30.762258353951992,71.73638502548465,3982.1500922471937,12,0
Vavuniya,2023,1,238.1534652608122,25.960518056006723,81.01959680710469,3146.0838592523237,20,0
Vavuniya,2023,2,86.89829253919622,27.406826685994158,73.67973531731914,2397.3112978494387,12,0
Vavuniya,2023,3,326.9056456332834,28.35952355406643,80.9033932909121,4499.884340162578,31,0
Vavuniya,2023,4,319.98876617129656,27.583289983661828,75.48876589493777,4548.349854316141,32,0
Vavuniya,2023,5,139.7523845983925,31.97052225297452,80.51225107735118,1390.8490365167386,22,0
Vavuniya,2023,6,318.69436002886164,33.31756270053321,87.61080562466825,1967.326552457154,32,0
Vavuniya,2023,7,157.18247963366457,25.22729144571513,60.49037900445179,3735.8884595182058,19,0
Vavuniya,2023,8,150.08404406923938,22.70024161154277,64.23874008925158,6070.691866661832,19,0
Vavuniya,2023,9,262.3228275248772,27.829933106904083,77.51991023007454,1342.8139604543092,24,0
Vavuniya,2023,10,186.22901567547467,25.276988017566868,90.34093320309742,4436.943490098805,34,0
Vavuniya,2023,11,347.0047430225016,30.967531349111887,70.93687561923302,6978.726197720499,34,0
Vavuniya,2023,12,338.15595417663087,33.79003815328229,72.10403104523144,6564.5017633610505,37,0
Vavuniya,2024,1,190.15517831648634,29.02607019531464,76.75662141657178,5784.1957552572,17,0
Vavuniya,2024,2,299.979438517784,27.066594007911874,82.9485089985723,2885.0255081142445,31,0
Vavuniya,2024,3,139.07612660752636,27.32675232854887,72.1901604018384,6492.969235883446,20,0
Vavuniya,2024,4,217.5577995922527,27.27423562842899,69.70944050459129,4461.046697186496,20,0
Vavuniya,2024,5,229.39803495094918,22.15864255688198,75.55230861954558,3328.3914873012222,19,0
Vavuniya,2024,6,173.44829144163018,32.143107339488566,87.99788475489217,6828.874859686729,18,0
Vavuniya,2024,7,144.15554381976568,33.2541446255264,61.432892881293604,6897.15819997346,12,0
Vavuniya,2024,8,242.33206694983969,24.19366545522376,85.91566117614248,6449.892850984109,24,0
Vavuniya,2024,9,135.84706965643034,26.61205457563174,88.60485470257314,4243.306834328401,13,0
Vavuniya,2024,10,331.8371638512806,27.701939479120362,69.84438257645519,6239.750686909849,23,0
Vavuniya,2024,11,336.60530613378967,27.62449190439382,78.42414862093014,6407.887453002108,36,0
Vavuniya,2024,12,211.01368589388923,27.79692336926569,90.5912533770414,1062.197683125443,22,0
Mullaitivu,2018,1,161.25475759285183,24.742993784805424,74.20498205199335,2314.105808535969,15,0
Mullaitivu,2018,2,215.8850610994636,24.540721604562506,61.003360777091665,991.8150290747367,30,0
Mullaitivu,2018,3,190.670622130766,25.123521486761888,72.6501698404494,4994.89527006946,22,0
Mullaitivu,2018,4,113.47492671497855,23.50092912623305,63.94990045428579,4333.701995787753,14,0
Mullaitivu,2018,5,204.1902084218388,33.61010843268126,73.26960358416392,1126.5942799990476,12,0
Mullaitivu,2018,6,141.25333407631663,24.06414130136992,79.39445693782241,4076.7546158123914,19,0
Mullaitivu,2018,7,310.5668592885009,33.00959739819419,79.76977439406089,1792.6580230664595,35,0
Mullaitivu,2018,8,214.80219740334172,28.754036149944852,80.48613258797798,643.0316343631284,27,0
Mullaitivu,2018,9,271.5400517132148,29.463942620426167,61.694318260977425,2414.576124509817,25,0
Mullaitivu,2018,10,294.5508352204324,28.337894191987274,90.30757818479319,5295.4998048204825,32,0
Mullaitivu,2018,11,192.37434652019914,28.109288731093024,64.38625710717301,4015.4885470001177,15,0
Mullaitivu,2018,12,257.9547795366437,32.91796339897342,62.72210255002892,2137.8336798417035,21,0
Mullaitivu,2019,1,225.27028435582486,32.05530323085904,67.1517709354098,5285.910375568068,27,0
Mullaitivu,2019,2,156.92441506250114,22.183743351564047,69.94221711728382,1504.4009576347623,15,0
Mullaitivu,2019,3,98.58746608008495,23.954956027280748,81.14850329507684,670.0331946075412,25,0
Mullaitivu,2019,4,145.87202056070123,22.10267369697342,68.78888711355023,1493.0641710656212,20,0
Mullaitivu,2019,5,246.9539237001791,32.143261637223375,71.48921530385942,3284.856106230722,16,0
Mullaitivu,2019,6,313.2834442707164,22.27970030763701,62.20671968460178,467.3172982479624,22,0
Mullaitivu,2019,7,150.30683711766056,27.01910903546856,80.7047341363798,5279.3303618658165,19,0
Mullaitivu,2019,8,279.88924105672913,23.319132169600078,61.699593676717306,527.2421708882267,20,0
Mullaitivu,2019,9,341.05992226630906,33.72756319455364,60.334159814807734,1822.5916976860121,24,0
Mullaitivu,2019,10,291.0886410129023,28.468544939608538,91.86045723716757,2989.4173576920716,34,0
Mullaitivu,2019,11,137.44538762590244,26.339043697764748,92.78188166353127,4005.5909135931606,19,0
Mullaitivu,2019,12,266.7018651490989,32.69518222090129,92.32893444399573,3429.246891816382,16,0
Mullaitivu,2020,1,257.081618018036,26.297426586020123,82.14283691363319,1572.7866579046288,20,0
Mullaitivu,2020,2,254.465409792254,26.696293445684805,63.709023583111836,2550.335547781746,19,0
Mullaitivu,2020,3,210.23216657414304,27.549398808840476,74.4705320348084,2830.796607478128,19,0
Mullaitivu,2020,4,328.91311990990704,25.03763698212513,61.107050751017184,592.2172042004322,24,0
Mullaitivu,2020,5,238.49753416785103,22.044715484433404,88.22587960034893,6404.748325651212,23,0
Mullaitivu,2020,6,155.98643615584723,29.901175053447073,84.39568155700738,6598.743169390433,26,0
Mullaitivu,2020,7,99.55248014854688,31.907941771358878,80.49073901738805,4455.554099764284,9,0
Mullaitivu,2020,8,76.57716232293451,25.369418124115878,85.64027452733147,5029.7230867539465,16,0
Mullaitivu,2020,9,218.30324927605696,33.36155313905457,66.10883005178316,1204.151752238789,22,0
Mullaitivu,2020,10,297.3278640650225,33.38577975220634,80.47048202256534,4407.219413817695,32,0
Mullaitivu,2020,11,90.67076054055681,24.830300338613583,60.010909688558606,1373.6458191439697,14,0
Mullaitivu,2020,12,155.9845566932181,27.383409673240553,85.2664835336069,2096.7613803812833,17,0
Mullaitivu,2021,1,68.91819241573731,24.897760225319345,63.186299132360446,2816.191931372936,12,0
Mullaitivu,2021,2,141.40977904061515,27.13280338944704,81.77305213865395,4388.576439411034,18,0
Mullaitivu,2021,3,72.60638231042297,31.090368615812487,80.4114014480449,5044.12857488202,15,0
Mullaitivu,2021,4,51.55444943019272,32.52607364527465,78.24564119432645,2567.4325862430737,13,0
Mullaitivu,2021,5,108.26597286019961,24.941965867417345,64.01805675631725,3139.0674002097435,8,0
Mullaitivu,2021,6,70.05564645179751,26.703729953414864,62.24399404269633,1863.021140771247,9,0
Mullaitivu,2021,7,191.30703223768245,33.56745671105416,68.07599959547935,2141.8596472475488,13,0
Mullaitivu,2021,8,291.26375909559135,29.804559514840072,94.60762727430387,1875.1398605532158,33,0
Mullaitivu,2021,9,313.29531564521835,24.216996822886927,62.200700188288906,4327.747883084059,26,0
Mullaitivu,2021,10,250.3738075483579,29.1682000716472,94.60502668540666,4209.697019396595,24,0
Mullaitivu,2021,11,149.88594815812252,30.649202120937908,71.78398727195164,5622.915791344708,22,0
Mullaitivu,2021,12,197.64019794419343,31.079534478153327,73.69320441346416,6069.6796246422755,20,0
Mullaitivu,2022,1,151.27804924306918,22.316403961309092,81.18083659500769,2506.39603062264,14,0
Mullaitivu,2022,2,94.9481644050544,23.664982597977765,66.81277261162255,1277.8019413033317,18,0
Mullaitivu,2022,3,284.33844997148526,30.702845194878954,69.37437502327235,2683.2212509215756,32,0
Mullaitivu,2022,4,222.03820402280837,29.895376673215182,91.72440126847175,6302.898553898291,27,0
Mullaitivu,2022,5,330.33902823427724,32.89555388192903,73.7991776034467,2086.809189703342,34,0
Mullaitivu,2022,6,292.8935919269072,32.99325305658187,60.22667314318699,5971.689945384744,28,0
Mullaitivu,2022,7,348.4877978948982,30.118627892771045,88.83895027047421,2938.4977392104233,31,0
Mullaitivu,2022,8,165.41767410488407,32.82219277439394,72.87494226746853,2582.332611834643,20,0
Mullaitivu,2022,9,164.86034987994378,28.516053526649685,80.03205714390214,3784.1689330413155,16,0
Mullaitivu,2022,10,133.62508455047018,22.623787412789202,67.94632754796534,646.9256162255924,11,0
Mullaitivu,2022,11,173.40409890361747,25.26470269321045,67.12848812632853,1255.390457502847,24,0
Mullaitivu,2022,12,101.96710020506403,24.295903896326514,89.64437309598242,4512.39984051651,15,0
Mullaitivu,2023,1,134.25171842871273,24.968746682579827,92.47106883969559,2570.515920462831,19,0
Mullaitivu,2023,2,90.67657962850448,29.828520890859544,73.29762274417602,3854.7516712860884,14,0
Mullaitivu,2023,3,314.594280438527,33.0842440525072,61.78382489486757,563.0617232257637,19,0
Mullaitivu,2023,4,266.3158349874485,22.526863180298612,86.16350456655857,4490.275175192734,22,0
Mullaitivu,2023,5,71.91183252293447,31.064826759485506,75.40633365489781,526.5140214806282,13,0
Mullaitivu,2023,6,153.7862866811831,28.903547569682434,74.54804518124038,4481.101216794947,24,0
Mullaitivu,2023,7,115.5814149109732,32.70166893561047,82.24614876329719,1893.5449441397118,16,0
Mullaitivu,2023,8,287.8095387137674,26.767780787835175,92.05928164557241,581.9425129878497,29,0
Mullaitivu,2023,9,139.93138454295274,29.235054029726786,72.19922601281925,1375.752711936638,18,0
Mullaitivu,2023,10,182.20521496316277,22.64265571199715,70.75007554876663,5365.48562985744,31,0
Mullaitivu,2023,11,285.49518078149134,28.520958844804262,77.11471224120909,1014.5717943434726,32,0
Mullaitivu,2023,12,167.25242750780836,23.68648641281045,83.616885165301,5484.228765857717,24,0
Mullaitivu,2024,1,146.47806699856665,29.26298030849285,87.15444959083615,2878.0945806975847,16,0
Mullaitivu,2024,2,242.43782616397903,22.042412899507895,66.44220534605424,708.9786109035234,19,0
Mullaitivu,2024,3,163.48889512496714,33.97129060507526,90.51704602020031,1116.1533016929059,16,0
Mullaitivu,2024,4,340.61407118758893,30.015049267627266,74.10910526252418,5499.6368123156535,31,0
Mullaitivu,2024,5,257.7621636708236,30.665347887232585,90.79209339470427,2425.329213705124,23,0
Mullaitivu,2024,6,189.20168047490807,31.703742308188502,85.40860117259527,4074.9029519061664,25,0
Mullaitivu,2024,7,323.089790558357,24.351679402908886,78.25342098356198,5432.358430360078,34,0
Mullaitivu,2024,8,270.54011097104717,26.80398407018303,68.74923139423791,4271.378302899115,27,0
Mullaitivu,2024,9,222.57437536431243,28.429516843189056,87.3586323421883,6450.832908540945,18,0
Mullaitivu,2024,10,335.1680933729802,32.40450593003412,89.5412631996718,5724.091277090082,24,0
Mullaitivu,2024,11,176.0973973541081,33.05610670161649,60.92713451668879,5805.948953934881,20,0
Mullaitivu,2024,12,197.39495783134285,28.01188490508664,84.31692147049384,6042.585729232192,16,0
Batticaloa,2018,1,275.7786900203327,31.062621015817605,91.47610902791489,4914.674538204537,37,0
Batticaloa,2018,2,105.76402535723136,31.3716483568764,60.619075100641105,3212.0513864468408,17,0
Batticaloa,2018,3,116.1923985020215,31.148548917185334,80.38196572514039,6222.42337467901,14,0
Batticaloa,2018,4,256.2378472618672,30.849179398385175,94.99721349797757,3945.664753106103,22,0
Batticaloa,2018,5,152.75254749288513,33.27580608012632,72.97583619184147,3699.667472437745,18,0
Batticaloa,2018,6,311.29391690250935,29.061154121769036,61.57326416012315,3926.873897274408,21,0
Batticaloa,2018,7,180.6381105490121,23.51300342512317,86.1915509368409,4907.381551790251,14,0
Batticaloa,2018,8,116.28238256580057,32.96666719360148,85.60960195645652,2434.287141862442,13,0
Batticaloa,2018,9,98.54216286871055,26.659438019996045,69.72907237468137,417.38270823377036,15,0
Batticaloa,2018,10,344.2429031121156,27.373824809190936,92.08809011572174,413.36638946904316,28,0
Batticaloa,2018,11,149.6405217679291,27.858755684341844,85.89729246836303,1963.7400650687082,16,0
Batticaloa,2018,12,181.39582308870558,30.289100535154866,70.74634719642928,3460.4028061293916,20,0
Batticaloa,2019,1,198.4795429030529,33.5353089838291,72.34290287701556,4676.220696794605,25,0
Batticaloa,2019,2,256.0023836087682,23.178070417566417,94.94528317719423,1786.8968637554337,23,0
Batticaloa,2019,3,84.80729555569386,33.91463487806233,60.264337776230626,5062.7837013435765,10,0
Batticaloa,2019,4,217.82810380433975,30.977837211351122,72.85677514734243,6047.071805787393,18,0
Batticaloa,2019,5,109.51320200874815,23.71549175099663,60.58099213807337,6957.8082556921945,14,0
Batticaloa,2019,6,226.53836442509007,30.783687420677172,78.96287891351616,5597.965190787314,18,0
Batticaloa,2019,7,181.2257344946014,28.667443945422832,62.82127579863938,3976.522807797914,26,0
Batticaloa,2019,8,281.1875896347096,28.727121022950413,82.92429991504109,3798.554252935109,17,0
Batticaloa,2019,9,331.607845464294,22.043759700403598,83.9247215114111,5761.530379872392,37,0
Batticaloa,2019,10,158.44991025519454,25.904713975189217,66.2782045192802,3474.7390519759365,17,0
Batticaloa,2019,11,164.89475444867642,33.69152934545817,62.82194593641839,3904.695985958668,12,0
Batticaloa,2019,12,231.21015555053225,26.76888950345162,80.52828900184686,2512.039459783688,31,0
Batticaloa,2020,1,313.48006149270145,24.70234849588285,89.71977035352995,2698.3274592053986,29,0
Batticaloa,2020,2,275.473805156704,26.120501680642654,90.34709161148068,3588.0067456356387,23,0
Batticaloa,2020,3,280.89654814222763,30.45572176930595,64.67582303201073,5618.025890894292,33,0
Batticaloa,2020,4,107.12313613398095,31.312035712267438,74.53651546833481,1115.2896368638199,11,0
Batticaloa,2020,5,77.63965831601355,31.142771854204334,64.53719604601164,6824.572657805159,8,0
Batticaloa,2020,6,178.91656994184427,23.439652695189885,74.04931774026949,2489.0449900981807,21,0
Batticaloa,2020,7,103.36913295028519,24.447740926954964,72.72697146687447,3196.6521970973586,19,0
Batticaloa,2020,8,194.5474445402373,22.627491542541822,60.0862422663937,6484.459234526313,26,0
Batticaloa,2020,9,277.6762407859444,25.084417446117683,82.35885170813735,3809.4651356245968,37,0
Batticaloa,2020,10,122.36878921043778,24.65263195043512,79.04091824377385,5754.615622099831,20,0
Batticaloa,2020,11,314.42909661491836,30.97157247405239,63.9693413534157,4906.999616804294,36,0
Batticaloa,2020,12,251.23539509902182,31.423364968570546,88.72370035197325,4699.5781109124555,18,0
Batticaloa,2021,1,297.14174315227297,31.397996703425157,87.91454301336537,3521.8207423685053,31,0
Batticaloa,2021,2,148.00245985197085,24.281150196930177,79.96719250618497,1197.4351989896481,11,0
Batticaloa,2021,3,206.1594366602154,29.680813636080096,73.45698189856256,3779.1188975928285,23,0
Batticaloa,2021,4,340.49748874777794,26.39856811274283,82.96274849394466,5722.467221530126,33,0
Batticaloa,2021,5,52.723301140160025,29.658677972874607,61.14380831188813,4821.49549718853,6,0
Batticaloa,2021,6,195.8813004857383,22.919263790682244,84.71177277119462,5142.202703475052,17,0
Batticaloa,2021,7,292.40034479658664,33.83272254608606,85.88471346006227,2154.1354836674136,25,0
Batticaloa,2021,8,200.800067758043,33.074079842921634,66.98466433038784,1302.5388863046967,27,0
Batticaloa,2021,9,104.75674899889547,29.467092721643755,84.47289286081474,5966.608407188185,7,0
Batticaloa,2021,10,95.61827938747008,26.028757681139112,83.13852753524216,2445.396695671307,20,0
Batticaloa,2021,11,249.76459355129552,27.071638262558686,65.68610672528825,2617.847299215341,23,0
Batticaloa,2021,12,77.41872309629238,28.101058813479142,94.472886663525,4271.022698568745,16,0
Batticaloa,2022,1,189.7569318940802,22.683719061932436,69.87949937185454,6185.32378376071,24,0
Batticaloa,2022,2,235.3648276614272,29.316017139163698,88.35142038211856,5028.604469686364,28,0
Batticaloa,2022,3,193.95052537395793,24.634485301816163,87.75351822257389,566.6171439994,27,0
Batticaloa,2022,4,138.1982755129793,28.147591803741154,77.18145361639085,6591.574173255152,15,0
Batticaloa,2022,5,155.59312021077363,31.208150149714907,69.09880092716271,1381.5380196524422,21,0
Batticaloa,2022,6,168.30891361386514,25.575837625602734,93.81902712390372,4083.5307068112993,16,0
Batticaloa,2022,7,95.71405426333118,27.701544165013757,79.66899073212788,2340.101058958351,10,0
Batticaloa,2022,8,277.34564137483903,25.556693505915874,91.0150582781189,1487.1313118125533,32,0
Batticaloa,2022,9,333.9401243409109,32.15154286711688,60.903646557350925,5968.203530101072,23,0
Batticaloa,2022,10,271.26583101360313,24.47581936254869,69.87687946249801,2446.0290121305325,22,0
Batticaloa,2022,11,167.806090922806,26.88803093915616,83.85667687360686,4906.701571656579,9,0
Batticaloa,2022,12,340.89057441235093,30.35300777202908,92.42331177317904,4180.633511868488,35,0
Batticaloa,2023,1,345.34404746654053,33.91553796327334,60.201855324848694,5107.113070502367,29,0
Batticaloa,2023,2,298.4517095115215,33.808707502241575,80.6387867429861,4702.264691624252,33,0
Batticaloa,2023,3,340.96967737362434,22.889710723861057,74.95384931587961,4913.387265435674,39,0
Batticaloa,2023,4,112.43581519184278,33.11161286253632,79.45185359826333,868.7882949293271,20,0
Batticaloa,2023,5,67.06392491063691,31.7381013150624,65.90684360509832,1195.4193031325524,15,0
Batticaloa,2023,6,87.76533216135432,24.375219540697167,64.34237443140486,5363.804855253874,13,0
Batticaloa,2023,7,312.791338565141,24.85195848632988,90.09237492748423,4135.962385706647,24,0
Batticaloa,2023,8,201.00749936174395,27.664367409909286,61.21407386151184,1951.8360445199942,19,0
Batticaloa,2023,9,207.9373093735051,33.845195602716004,88.05267795424675,3652.8641322781064,14,0
Batticaloa,2023,10,333.2927110999959,26.391274478478945,74.30842988567542,4256.9386553559,30,0
Batticaloa,2023,11,123.24348537549947,32.263938514674216,66.01343385556885,4213.276242500966,8,0
Batticaloa,2023,12,218.01785355716916,23.66237062573792,83.96260862936262,602.1959567067654,27,0
Batticaloa,2024,1,160.97137385982978,25.27908307302594,87.16348788066118,376.10110076203097,11,0
Batticaloa,2024,2,160.56225313663475,26.373547999670652,90.75945904159138,5784.855298474886,14,0
Batticaloa,2024,3,277.65118034610344,27.311636824714228,62.081758264784504,3478.187582898246,20,0
Batticaloa,2024,4,319.1135226908679,33.13624926243338,90.34486346294925,724.7306922936812,21,0
Batticaloa,2024,5,286.37169598764945,33.176887791668356,78.38939573417201,5466.259780431982,25,0
Batticaloa,2024,6,238.76999073535157,23.786749294508073,75.69329763163105,1149.791847710498,18,0
Batticaloa,2024,7,271.24167528075316,25.913999978696108,64.74562966491449,3127.382753022973,24,0
Batticaloa,2024,8,315.90837603791647,30.671126377698457,75.49640382397197,3815.9737586057877,37,0
Batticaloa,2024,9,120.93367774763988,25.479987912136906,65.8630911892918,6169.52638097133,18,0
Batticaloa,2024,10,319.4775435954907,28.988903705291712,65.35672252923227,1543.6496841649982,39,0
Batticaloa,2024,11,189.59869399289488,26.97406070505652,64.38186830296311,4496.591828186085,19,0
Batticaloa,2024,12,329.6399785232245,22.188180680028704,82.69302008415613,3770.476940604533,30,0
Ampara,2018,1,140.95812495253068,32.45494706731295,84.09553164926783,4045.7438010745195,15,0
Ampara,2018,2,76.49168549974863,25.613074399268854,70.41290453779104,745.4569409218072,9,0
Ampara,2018,3,166.44467155915345,28.20977298729401,74.27671809197656,587.8028668123006,22,0
Ampara,2018,4,216.44693657711227,28.75091799316244,61.233724962414975,3110.74915785022,26,0
Ampara,2018,5,81.24276591154603,25.383916302648977,66.94219412679321,3433.344842016054,16,0
Ampara,2018,6,104.05280516303743,22.044696653196052,71.48154460038704,3019.53240318836,15,0
Ampara,2018,7,243.73767995537196,23.166772439028065,62.59354281207034,6148.91011238851,19,0
Ampara,2018,8,63.45788300356586,32.948956786926644,70.9916622240284,5464.953836545125,19,0
Ampara,2018,9,301.90063823889477,25.143888861966623,91.93090566154149,3284.4209675531347,33,0
Ampara,2018,10,239.41750281698384,28.82892566539069,93.10505604856061,1895.2648337621747,20,0
Ampara,2018,11,187.90458034787156,28.14287241041616,72.55294936974475,5053.4775459442535,21,0
Ampara,2018,12,87.21283772238907,24.627101164102065,78.41745070599197,4928.2087001643495,13,0
Ampara,2019,1,182.07034841282507,29.249241051360787,70.00334409324103,1134.4766575420622,18,0
Ampara,2019,2,133.11430763559218,31.548602103475346,65.09295122360281,5851.811095938492,13,0
Ampara,2019,3,148.16496053738817,22.876090295507858,87.7164937250087,1879.7376137456943,26,0
Ampara,2019,4,83.53245120831068,31.40674253821281,82.73436618186453,3757.065802348925,10,0
Ampara,2019,5,196.24284198443343,27.90745687596702,92.65036488392462,1749.0888777863902,16,0
Ampara,2019,6,260.8989435242138,24.178552729063156,92.44396854784432,2656.7212178439454,21,0
Ampara,2019,7,85.3415956862114,27.947018449043632,78.76807726653979,5739.147925579305,12,0
Ampara,2019,8,204.9185348190126,26.91369312564412,91.1235260433371,1539.216169589982,20,0
Ampara,2019,9,175.95104505217105,30.485226552227218,63.344584014302704,3971.7700959190356,16,0
Ampara,2019,10,242.5229170554577,27.86764521219647,72.77382508089197,6445.385755847878,21,0
Ampara,2019,11,155.12743660068395,22.972332286458485,83.51014398975519,2690.0036899096126,16,0
Ampara,2019,12,198.83276191623148,26.757893268563926,77.85434300873482,2006.1020616522821,27,0
Ampara,2020,1,330.5920231664353,30.28658687739904,71.5485269821053,1419.5815924971691,31,0
Ampara,2020,2,173.95213750958942,29.68262574419164,76.42471655987006,1338.224010389033,20,0
Ampara,2020,3,290.6423487942112,23.471362678632726,64.28304068118189,5449.565198949743,17,0
Ampara,2020,4,219.6063710585786,32.365843552080136,60.26330932959332,2887.6139893236546,20,0
Ampara,2020,5,96.16617946026847,28.879128484121555,67.60012106595202,431.43876585329906,16,0
Ampara,2020,6,230.67847683409667,27.587886383132005,85.86045087565218,4805.180519910536,29,0
Ampara,2020,7,223.09079075669771,28.861105311827714,70.77773635843458,3262.6144631080538,19,0
Ampara,2020,8,155.09213774484516,23.92202329161818,80.48263753449262,6928.012280361484,17,0
Ampara,2020,9,168.46603209430722,30.90853613016337,61.72539655325303,4752.475281088178,16,0
Ampara,2020,10,219.77192063891272,32.93601542478583,91.14235923645852,4681.61243050732,17,0
Ampara,2020,11,152.86243994649928,24.188134527654498,83.58444005368361,3701.33053920272,18,0
Ampara,2020,12,89.42275142106737,26.28024077191056,62.0881418263754,1157.1896775331538,15,0
Ampara,2021,1,137.52065157652737,30.676051831526067,94.72427758688261,5283.728320245555,9,0
Ampara,2021,2,198.01192077661864,29.16918500758878,79.10106770080978,353.9606600469179,24,0
Ampara,2021,3,234.03962878093282,28.966231185172735,75.219360448043,3532.6706596009594,21,0
Ampara,2021,4,202.5010055829429,28.70281020013769,81.45856536168012,2511.5380706910973,28,0
Ampara,2021,5,110.33785548553641,31.64952178129714,94.4635227082963,2309.62010973457,20,0
Ampara,2021,6,282.14138509391387,32.17909037776113,93.9049296442766,1017.2566577159986,32,0
Ampara,2021,7,249.74564331213003,23.76757310712849,63.71639427410553,4092.935612150791,23,0
Ampara,2021,8,308.1923243375528,33.10487376694624,88.06776597187519,2094.7637676446093,27,0
Ampara,2021,9,319.79809743839974,31.16999836964917,83.81848604871608,3520.529500631325,31,0
Ampara,2021,10,130.72495138925404,25.92530718438527,82.10865312978329,5891.911402805382,18,0
Ampara,2021,11,276.25168500436746,26.380430378849397,82.96233079147476,2429.7376310262925,23,0
Ampara,2021,12,269.8880610934858,29.354011292664243,84.76139919179501,2534.447213858341,23,0
Ampara,2022,1,299.426173490571,33.39883963575205,80.76522434128138,6083.166228756203,29,0
Ampara,2022,2,156.9521361502034,32.65058436259186,91.15590253842853,3654.3575598466177,21,0
Ampara,2022,3,97.04808863042007,22.38843921633573,64.60486820117382,2986.7971709008452,12,0
Ampara,2022,4,52.973890558415235,32.57387251984639,86.2802154124428,5823.919828702015,14,0
Ampara,2022,5,198.52632638446795,23.342815747219866,65.91016632916393,6629.160323153996,14,0
Ampara,2022,6,251.92866773542752,24.95386252721132,77.43278552849202,2957.064337689373,23,0
Ampara,2022,7,78.56200550987623,33.28888971958663,88.80222300095633,4358.348189702253,12,0
Ampara,2022,8,154.32153988672673,32.00722228037206,87.6309007193639,2901.4444747829257,24,0
Ampara,2022,9,99.37325687234308,33.79380156901804,64.10349762389282,1055.3015707829693,16,0
Ampara,2022,10,120.21797136679207,28.248287562579428,90.76892042542113,3106.1158871603666,17,0
Ampara,2022,11,295.3870522132516,28.778545416026752,69.31283918074965,3813.56302384209,30,0
Ampara,2022,12,154.4313726691986,27.692510686243665,76.79458046654746,4586.658067528203,21,0
Ampara,2023,1,223.8739339749521,31.07493627856222,65.69269425273887,5315.041221312448,20,0
Ampara,2023,2,186.00662253753006,27.59441917366982,81.25937342886417,6021.2057755409105,23,0
Ampara,2023,3,78.09530712879696,28.24355206755107,76.71912912479195,711.2611449573587,14,0
Ampara,2023,4,106.41611192747244,31.959783597090635,64.56875004595643,1767.0079297836257,13,0
Ampara,2023,5,129.06419291322464,31.025868099126072,81.81649832983959,6438.486468998077,10,0
Ampara,2023,6,251.42479544264094,25.34972192423269,70.57201128262429,2270.400742521463,22,0
Ampara,2023,7,315.0332508853568,33.44676367588772,61.30917788538135,4362.423027480983,30,0
Ampara,2023,8,149.02097953377313,23.5608023280535,70.03973058458524,3501.6974719299906,14,0
Ampara,2023,9,115.16146549248518,26.137656991202803,60.693900767641864,4396.217777302301,19,0
Ampara,2023,10,233.4904986735856,33.4822309285274,71.23649499315214,1511.2795247214513,13,0
Ampara,2023,11,265.98495592985364,28.656979931600382,62.205669123724995,2601.0493621355513,31,0
Ampara,2023,12,325.8914912318865,33.42107065817199,89.86379205690488,2859.8860020368747,26,0
Ampara,2024,1,300.7948998030121,22.763802301762986,90.55805722182251,4548.067377192566,29,0
Ampara,2024,2,280.63097179408885,33.452519036104675,76.04574809135323,1261.9498530295537,25,0
Ampara,2024,3,323.5155416244605,33.16039083992243,91.01988609748547,2539.164895130614,22,0
Ampara,2024,4,57.75418257414684,29.486748265272706,89.40452730272315,5156.869093216462,12,0
Ampara,2024,5,79.69121594469189,27.55546228004259,64.85737182412991,2542.0331551923164,16,0
Ampara,2024,6,340.65506057943634,28.325397170127225,72.44932473102715,4137.773987525164,23,0
Ampara,2024,7,79.87346510984676,26.14389686606061,79.66644035749931,2468.015090979045,14,0
Ampara,2024,8,232.73728365111356,32.4816359125509,84.12666804656448,1366.280862606267,22,0
